value
-0.001063354
-0.000998713
-0.001108369
-0.003898809
1.690343976
-0.003452279
1.693481445
0.010522433
0.004605335
0.007954049
0.009352114
6.332911491
5.781713009
34.06430054
35.14998245
37.99954224
11.61789799
10.20641899
10.45569515
8.923377037
7.946790218
1.047604203
1.047604203
1.45024097
1.460966349
-0.199887186
-0.19371523
50.09560776
69.77869415
61.79045486
39.06567383
56.89530945
62.0619278
0.392219186
24.78139114
0.440737545
24.98134804
1.63141489
14.6691885
14.62878323
-0.01330368
-0.018843621
0.311286271
4.867341042
-0.001179343
-0.001063354
-0.000998806
-0.001108487
-0.003897979
1.690341592
-0.003463382
1.693480611
0.010520475
0.004605158
0.007953944
0.0093532
6.332952499
5.7810812
34.14966965
35.16210175
37.99954224
11.61802769
10.20630169
10.45577335
8.947677612
7.995428085
1.079006433
1.079006433
1.431450963
1.46880877
-0.199887156
-0.193715274
50.0974617
69.77984619
61.79045486
39.06573868
56.89540482
62.06433487
0.38299951
24.75962448
0.439766914
24.89761734
1.631382704
14.66946888
14.63006306
-0.01330368
-0.018835148
0.311286271
4.867269516
-0.001179352
-0.001063354
-0.000998898
-0.001108605
-0.003897149
1.690339327
-0.003474486
1.693479896
0.010518518
0.004604981
0.007953839
0.009354285
6.332993507
5.78044939
34.3116684
35.17421722
37.99954224
11.61815834
10.20618439
10.45585155
8.971977234
7.912005424
1.110408783
1.110408783
1.407886863
1.476651192
-0.199887127
-0.193715319
50.09931564
69.78100586
61.79045486
39.06580353
56.895504
62.06674194
0.382863969
24.67699432
0.438796252
24.93901443
1.631350636
14.66974926
14.63179779
-0.01330368
-0.018826677
0.311286271
4.86719799
-0.001179361
-0.001063354
-0.000998991
-0.001108723
-0.003896319
1.690336943
-0.003485589
1.693479061
0.010516562
0.004604803
0.007953734
0.009355371
6.333034992
5.779818058
34.47366333
35.18633652
37.99954224
11.61828804
10.20606709
10.45592976
8.996276855
7.985120296
1.073051572
1.073051572
1.487451673
1.484493613
-0.199887082
-0.193715364
50.03714371
69.78216553
61.79045486
39.06586838
56.89560318
62.0681076
0.382732034
24.66080093
0.43782562
24.9594593
1.63131845
14.67002964
14.63353252
-0.01330368
-0.018818203
0.311286271
4.867126465
-0.00117937
-0.001063354
-0.000999084
-0.001108841
-0.003895489
1.690334558
-0.003496692
1.693478346
0.010514604
0.004604626
0.00795363
0.009356457
6.333076
5.779186249
34.63565826
35.198452
37.99954224
11.61841869
10.20594978
10.45600891
8.917755127
7.972585201
1.055881262
1.025996804
1.462023497
1.492336035
-0.199887052
-0.193715408
50.13612747
69.7833252
61.79045486
39.06593323
56.89569855
62.06931305
0.382600129
24.65603638
0.436854988
24.90545464
1.631286263
14.67031002
14.63526821
-0.01330368
-0.01880973
0.311286271
4.867055416
-0.001179379
-0.001063354
-0.000999177
-0.00110896
-0.003894659
1.690332174
-0.003507795
1.693477511
0.010512647
0.004604449
0.007953525
0.009357542
6.333117485
5.778554916
34.79765701
35.21057129
37.99954224
11.61854839
10.20583344
10.45608711
8.979125023
7.940210342
1.04411757
1.055848241
1.472648382
1.500178456
-0.199887022
-0.193715453
50.10459518
69.78448486
61.79045486
39.06599808
56.89579773
62.07052231
0.382468224
24.74423599
0.435884356
24.92619896
1.631254077
14.67321587
14.63700294
-0.01330368
-0.018801259
0.311286271
4.866983891
-0.001179388
-0.001063354
-0.00099927
-0.001109078
-0.003893829
1.690329909
-0.003518899
1.693476796
0.010510691
0.004604272
0.00795342
0.009358628
6.333158493
5.777923107
34.95965195
35.22269058
37.99954224
11.61867905
10.20571613
