1	0.089265291	0.104276864	0.110654509	0.08577633	0.089312753	0.07578936	0.069187097	0.07234006	0.07248957	0.06212361	0.064951385	0.076020875	0.063456446	0.083975589	0.00270731	0.002737473	0.002958728	0.003290794	0.002536417	0.003814495	0.004762575	0.00491403	0.004984724	0.005358561	0.004419446	0.005035226	0.005105938	0.005287814	0.005126143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.089265291	1	0.088423527	0.07951724	0.073399025	0.07749332	0.07168501	0.065791297	0.068444558	0.064951385	0.060591598	0.063433828	0.062981664	0.06287998	0.065609582	0.002596726	0.002405774	0.002667094	0.002687202	0.002204851	0.003391463	0.004449712	0.004479981	0.004429534	0.005257497	0.004157211	0.004752479	0.004590981	0.004762575	0.004490071	0	0	0	0	0	0	0	0	0	0	1.00E-05	0	0	0	0
0.104276864	0.088423527	1	0.106378271	0.085045897	0.082977756	0.074529356	0.065450632	0.066632534	0.06126694	0.056557524	0.062101048	0.074945178	0.059917114	0.102669563	0.002777694	0.002395726	0.002807862	0.002958728	0.002134547	0.003320992	0.004066469	0.004147128	0.004056388	0.004651537	0.003814495	0.004288311	0.004278225	0.004459802	0.00420763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.110654509	0.07951724	0.106378271	1	0.096154689	0.089858863	0.078923235	0.066825979	0.070572114	0.072029674	0.060141847	0.061740192	0.072915326	0.062744431	0.080718894	0.002064252	0.001993968	0.00204417	0.002154632	0.001833355	0.002757583	0.003552576	0.003703667	0.003764115	0.004066469	0.003290794	0.003814495	0.003643225	0.004056388	0.003663371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.08577633	0.073399025	0.085045897	0.096154689	1	0.085375649	0.078539226	0.062055928	0.070377308	0.068341827	0.060366675	0.057921185	0.071007818	0.062033369	0.077760414	0.002365583	0.00228521	0.002456017	0.002697256	0.002255074	0.003280728	0.003955585	0.004197546	0.004328657	0.004883735	0.003713741	0.004439623	0.004217714	0.004550614	0.004147128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.089312753	0.07749332	0.082977756	0.089858863	0.085375649	1	0.095014399	0.070595037	0.079936932	0.091667303	0.065496042	0.065655005	0.062586335	0.070755525	0.069084222	0.002556519	0.002275165	0.002405774	0.002445968	0.001903617	0.003079454	0.003885035	0.004056388	0.004016064	0.004500161	0.003794343	0.004419446	0.004328657	0.004419446	0.004167294	0	0	0	0	0	0	0	0	0	0	1.00E-05	0	0	0	0
0.07578936	0.07168501	0.074529356	0.078923235	0.078539226	0.095014399	1	0.075673641	0.076658053	0.0774701	0.063083367	0.062055928	0.062180018	0.067463706	0.065484689	0.002385678	0.002335442	0.002586674	0.002646988	0.002234984	0.003170017	0.003925348	0.004086633	0.004147128	0.004732289	0.003633152	0.004258054	0.003824572	0.004157211	0.003874957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.069187097	0.065791297	0.065450632	0.066825979	0.062055928	0.070595037	0.075673641	1	0.075153209	0.072386059	0.062134891	0.060332945	0.059187391	0.059827248	0.05965879	0.002757583	0.002546468	0.002968788	0.003009027	0.00256657	0.00336126	0.00431857	0.004631351	0.004550614	0.005277708	0.004227799	0.005035226	0.004833248	0.004974624	0.004651537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.07234006	0.068444558	0.066632534	0.070572114	0.070377308	0.079936932	0.076658053	0.075153209	1	0.086189106	0.071248755	0.063524307	0.061954421	0.061120543	0.055553796	0.003159954	0.002898376	0.003320992	0.003472013	0.002978847	0.004116879	0.004813055	0.004853442	0.005004925	0.005894542	0.004389181	0.005378776	0.004994824	0.005095836	0.005055429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.07248957	0.064951385	0.06126694	0.072029674	0.068341827	0.091667303	0.0774701	0.072386059	0.086189106	1	0.072926837	0.061616205	0.057798088	0.062405711	0.055141706	0.002817918	0.00270731	0.003129765	0.00293861	0.002415822	0.003713741	0.004237884	0.004288311	0.004237884	0.004813055	0.003814495	0.004601073	0.004540523	0.004742384	0.004560706	0	0	0	0	0	0	0	0	0	0	1.00E-05	0	0	0	0
