1	0.044735577	0.046079816	0.039738818	0.041276188	0.029696445	0.028997139	0.032332659	0.018661886	0.029081853	0.018910988	0.025304515	0.034297298	0.03034362	0.04565322	4.00E-04	0	0	0	0	2.00E-05	0	8.00E-05	0	0.005146349	0.00256657	2.00E-04	0.00128164	0.002576622	0.00256657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.044735577	1	0.03845395	0.032162173	0.036516475	0.027633053	0.02410749	0.024086515	0.017200867	0.025367594	0.0169526	0.024023594	0.027084211	0.033559683	0.027590813	0	0	0	0	0	2.00E-05	6.40E-04	1.60E-04	1.00E-04	0.00256657	0.002004008	8.41E-04	0.001923693	0.001853429	7.21E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.046079816	0.03845395	1	0.047295882	0.050376035	0.028764248	0.032801785	0.028774832	0.024013107	0.02655703	0.029420848	0.02599881	0.036355346	0.030375469	0.060422897	0	0	0	0	0	0	0	0	0	0.00256657	0	2.00E-05	0.00128164	0.00256657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.039738818	0.032162173	0.047295882	1	0.047109454	0.034532702	0.033912324	0.027474673	0.025367594	0.03249254	0.022139542	0.026061974	0.031885254	0.019887812	0.046068873	0	0	0	0	0	0	0	0	0	0.00256657	0	2.00E-05	0.00128164	0.00256657	6.40E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.041276188	0.036516475	0.050376035	0.047109454	1	0.04297038	0.036022502	0.027031468	0.022662194	0.034886007	0.020533127	0.03246056	0.035561171	0.034265206	0.046583428	0	0	0	6.40E-04	6.40E-04	8.00E-05	1.60E-04	0	0	0.00256657	8.00E-05	2.00E-05	0.00128164	0.002727419	1.60E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.029696445	0.027633053	0.028764248	0.034532702	0.04297038	1	0.040615212	0.030694069	0.019783806	0.040160601	0.013314959	0.019555066	0.021847091	0.025199401	0.030927835	8.41E-04	0	0	0	0	6.40E-04	0	0	6.40E-04	0.00256657	8.01E-04	2.00E-05	0.00128164	0.00256657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.028997139	0.02410749	0.032801785	0.033912324	0.036022502	0.040615212	1	0.028721916	0.017998208	0.036806636	0.020241593	0.028383381	0.022327636	0.019077124	0.02634631	0	0	0	0	0	0	0	8.00E-05	0	0.002667094	1.00E-04	1.20E-04	0.00128164	0.002576622	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.032332659	0.024086515	0.028774832	0.027474673	0.027031468	0.030694069	0.028721916	1	0.021471327	0.036634669	0.018350679	0.026483268	0.024443215	0.02226493	0.03500383	2.00E-05	2.00E-05	2.00E-05	2.00E-05	2.00E-05	2.00E-05	0	1.00E-04	2.00E-05	0.005146349	0.002586674	2.20E-04	0.00128164	0.002576622	0.002586674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.018661886	0.017200867	0.024013107	0.025367594	0.022662194	0.019783806	0.017998208	0.021471327	1	0.026188326	0.017501018	0.017045686	0.017687407	0.014795722	0.020699792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.029081853	0.025367594	0.02655703	0.03249254	0.034886007	0.040160601	0.036806636	0.036634669	0.026188326	1	0.016776817	0.018568504	0.026609724	0.026356844	0.031544635	8.00E-05	8.00E-05	8.00E-05	8.00E-05	8.00E-05	8.00E-05	0	1.60E-04	8.00E-05	0.003210273	6.60E-04	2.80E-04	0.00128164	0.002576622	7.41E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.018910988	0.0169526	0.029420848	0.022139542	0.020533127	0.013314959	0.020241593	0.018350679	0.017501018	0.016776817	1	0.024212381	0.022704029	0.022996972	0.020845669	0	0	0	0	0	0	0	8.00E-05	0	0.003210273	0.00256657	0.002767639	6.40E-04	6.50E-04	0.00256657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.025304515	0.024023594	0.02599881	0.026061974	0.03246056	0.019555066	0.028383381	0.026483268	0.017045686	0.018568504	0.024212381	1	0.018786422	0.020168736	0.029823694	3.20E-04	0	0	0	0	0	0	0	0	0.00256657	0	6.60E-04	0.00128164	0.00256657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.034297298	0.027084211	0.036355346	0.031885254	0.035561171	0.021847091	0.022327636	0.024443215	0.017687407	0.026609724	0.022704029	0.018786422	1	0.029908544	0.039717197	0.002586674	6.60E-04	1.00E-04	0.002586674	2.00E-05	6.60E-04	0	1.00E-04	2.00E-05	0.00579337	0.002586674	2.20E-04	0.00128164	0.002576622	0.005166556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03034362	0.033559683	0.030375469	0.019887812	0.034265206	0.025199401	0.019077124	0.02226493	0.014795722	0.026356844	0.022996972	0.020168736	0.029908544	1	0.034950271	0	0	0	0	0	0	0	8.00E-05	2.00E-05	0.003411599	0.00256657	2.00E-04	8.41E-04	8.51E-04	0.002646988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.04565322	0.027590813	0.060422897	0.046068873	0.046583428	0.030927835	0.02634631	0.03500383	0.020699792	0.031544635	0.020845669	0.029823694	0.039717197	0.034950271	1	9.61E-04	0.003210273	0.003290794	0.002747528	1.60E-04	0	0	0.002646988	0	0.005146349	0.00579337	0.002767639	0.00128164	0.002576622	0.002646988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.00E-04	0	0	0	0	8.41E-04	0	2.00E-05	0	8.00E-05	0	3.20E-04	0.002586674	0	9.61E-04	1	0.226587511	0.225325017	0.225024807	0.217611533	0.172511637	0.024128467	0.023541453	0.022536709	0.021116693	0.02493671	0.018433649	0.018890225	0.010999676	0.009468818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2.00E-05	0	8.00E-05	0	0	6.60E-04	0	0.003210273	0.226587511	1	0.225820687	0.209628644	0.23924951	0.166112763	0.021784444	0.021179258	0.01762527	0.022724948	0.022473978	0.022411255	0.015042936	0.009366925	0.005469755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2.00E-05	0	8.00E-05	0	0	1.00E-04	0	0.003290794	0.225325017	0.225820687	1	0.197375353	0.196759176	0.171015036	0.026377912	0.016570093	0.018288461	0.021346134	0.020991587	0.021325272	0.008918843	0.007069629	0.008959561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6.40E-04	0	0	2.00E-05	0	8.00E-05	0	0	0.002586674	0	0.002747528	0.225024807	0.209628644	0.197375353	1	0.233319356	0.172264228	0.027200263	0.025451711	0.020533127	0.023248199	0.028721916	0.019367992	0.004096715	0.009896991	0.007373978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6.40E-04	0	0	2.00E-05	0	8.00E-05	0	0	2.00E-05	0	1.60E-04	0.217611533	0.23924951	0.196759176	0.233319356	1	0.145396651	0.027010373	0.023248199	0.023248199	0.015682132	0.0234367	0.015290271	0.003794343	0.009122467	0.00605646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
